,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000030499,0.712031324238717,0.0,0.0,0.7072056720230612,0.7167906369232636,Kctd15
ENSMUSG00000047514,0.7112503574040081,0.0,0.0,0.706413862319314,0.7160204363227575,Tspyl1
ENSMUSG00000028964,0.7112068458034223,0.0,0.0,0.706369746963831,0.7159775242218268,Park7
ENSMUSG00000029463,0.7102312290536069,0.0,0.0,0.7053806026936663,0.7150153399820957,Fam216a
ENSMUSG00000020483,0.7079166764357805,0.0,0.0,0.7030340329639467,0.7127325821383438,Dynll2
ENSMUSG00000083012,0.7073802301859847,0.0,0.0,0.7024901812514796,0.7122034904341001,Fam220a
ENSMUSG00000024767,0.7072892770598582,0.0,0.0,0.7023979731138262,0.7121137837095198,Otub1
ENSMUSG00000014313,0.7069470849369335,0.0,0.0,0.7020510607431262,0.7117762795005466,Cox6c
ENSMUSG00000007039,0.7064734797321858,0.0,0.0,0.7015709263932438,0.7113091588447001,Ddah2
ENSMUSG00000056749,0.7061889108050784,0.0,0.0,0.7012824365254221,0.7110284841487793,Nfil3
ENSMUSG00000033152,0.705911545231551,0.0,0.0,0.7010012508092998,0.7107549127468258,Podxl2
ENSMUSG00000036309,0.7052094237406743,0.0,0.0,0.7002894658569031,0.7100623892497685,Skp1a
ENSMUSG00000021127,0.7039730089073849,0.0,0.0,0.6990360577399621,0.7088428533715332,Zfp36l1
ENSMUSG00000016559,0.7031140532500924,0.0,0.0,0.6981653144548932,0.707995606634721,H3f3b
ENSMUSG00000024269,0.7029295178335221,0.0,0.0,0.6979782485307882,0.7078135848932349,Tpgs2
ENSMUSG00000030216,0.7022008617709914,0.0,0.0,0.6972396071145469,0.7070948479849549,Wbp11
ENSMUSG00000024968,0.7021675996131282,0.0,0.0,0.6972058893903084,0.7070620383816445,Rcor2
ENSMUSG00000002844,0.7010830268351814,0.0,0.0,0.6961064740753568,0.7059922104171789,Adprh
ENSMUSG00000009013,0.7010105059263484,0.0,0.0,0.696032961539791,0.7059206746340795,Dynll1
ENSMUSG00000039615,0.7008799315336108,0.0,0.0,0.6959006019794256,0.7057918737144153,Stub1
ENSMUSG00000019578,0.7007842307245298,0.0,0.0,0.6958035929970416,0.7056974725160492,Ubxn6
ENSMUSG00000001289,0.7004956949604333,0.0,0.0,0.6955111142200503,0.7054128539928834,Pfdn5
ENSMUSG00000004667,0.7001001829713497,0.0,0.0,0.6951102000083474,0.7050227090067985,Polr2e
ENSMUSG00000078429,0.6982668523319467,0.0,0.0,0.6932518687934448,0.7032142173089355,Ctdsp2
ENSMUSG00000023147,0.6968203609652476,0.0,0.0,0.691785699124773,0.7017872785940842,Wrb
